,station_id,year,month,day,rides,day_type,station_name,location,latitude,longitude
872,40770,2019,4,22,2779,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
873,40770,2019,4,23,3028,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
874,40770,2019,4,24,3012,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
875,40770,2019,4,25,3012,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
876,40770,2019,4,26,2991,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
877,40770,2019,4,27,2107,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
878,40770,2019,4,28,2018,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
879,40770,2019,4,29,2766,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
880,40770,2019,4,30,2922,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
881,40770,2019,6,1,2685,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
882,40770,2019,6,2,1683,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
883,40770,2019,6,3,2879,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
884,40770,2019,6,4,3018,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
885,40770,2019,6,5,3072,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
886,40770,2019,6,6,3102,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
887,40770,2019,6,7,3057,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
888,40770,2019,6,8,2684,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
889,40770,2019,6,9,1717,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
890,40770,2019,6,10,2898,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
891,40770,2019,6,11,3274,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
892,40770,2019,6,12,2956,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
893,40770,2019,6,13,3089,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
894,40770,2019,6,14,3096,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
895,40770,2019,6,15,2461,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
896,40770,2019,6,16,1638,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
897,40770,2019,6,17,2919,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
898,40770,2019,6,18,3069,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
899,40770,2019,6,19,2976,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
900,40770,2019,6,20,2962,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
901,40770,2019,6,21,2971,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
902,40770,2019,6,22,2343,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
903,40770,2019,6,23,1711,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
904,40770,2019,6,24,2857,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
905,40770,2019,6,25,3030,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
906,40770,2019,6,26,3043,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
907,40770,2019,6,27,2901,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
908,40770,2019,6,28,2862,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
909,40770,2019,6,29,2237,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
910,40770,2019,6,30,2465,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
911,40770,2019,7,1,2859,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
912,40770,2019,7,2,2969,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
913,40770,2019,7,3,3022,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
914,40770,2019,7,4,2568,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
915,40770,2019,7,5,2894,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
916,40770,2019,7,6,2729,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
917,40770,2019,7,7,1555,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
918,40770,2019,7,8,2822,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
919,40770,2019,7,9,2945,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
920,40770,2019,7,10,2941,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
921,40770,2019,7,11,3040,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
922,40770,2019,7,12,2989,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
923,40770,2019,7,13,2200,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
924,40770,2019,7,14,1633,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
925,40770,2019,7,15,2757,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
926,40770,2019,7,16,2947,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
927,40770,2019,7,17,2966,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
928,40770,2019,7,18,2782,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
929,40770,2019,7,19,2812,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
930,40770,2019,7,20,2028,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
931,40770,2019,7,21,1587,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
932,40770,2019,7,22,2832,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
933,40770,2019,7,23,3077,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
934,40770,2019,7,24,3353,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
935,40770,2019,7,25,3000,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
936,40770,2019,7,26,2782,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
937,40770,2019,7,27,2132,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
938,40770,2019,7,28,1509,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
939,40770,2019,7,29,2650,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
940,40770,2019,7,30,2791,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
941,40770,2019,7,31,2868,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
942,40770,2019,8,1,2991,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
943,40770,2019,8,2,2958,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
944,40770,2019,8,3,2429,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
945,40770,2019,8,4,1869,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
946,40770,2019,8,5,2830,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
947,40770,2019,8,6,2876,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
948,40770,2019,8,7,2867,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
949,40770,2019,8,8,3158,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
950,40770,2019,8,9,3090,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
951,40770,2019,8,10,2441,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
952,40770,2019,8,11,2441,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
953,40770,2019,8,12,2929,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
954,40770,2019,8,13,2809,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
955,40770,2019,8,14,3169,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
956,40770,2019,8,15,2787,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
957,40770,2019,8,16,3088,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
958,40770,2019,8,17,2063,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
959,40770,2019,8,18,1546,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
960,40770,2019,8,19,2612,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
961,40770,2019,8,20,2685,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
962,40770,2019,8,21,2789,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
963,40770,2019,8,22,2766,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
964,40770,2019,8,23,3001,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
965,40770,2019,8,24,3081,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
966,40770,2019,8,25,1739,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
967,40770,2019,8,26,2756,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
968,40770,2019,8,27,2901,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
969,40770,2019,8,28,2862,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
970,40770,2019,8,29,2851,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
971,40770,2019,8,30,2906,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
972,40770,2019,8,31,2166,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
973,40770,2019,9,1,1730,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
974,40770,2019,9,2,1602,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
975,40770,2019,9,3,2952,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
976,40770,2019,9,4,2956,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
977,40770,2019,9,5,3037,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
978,40770,2019,9,6,3018,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
979,40770,2019,9,7,2137,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
980,40770,2019,9,8,1533,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
981,40770,2019,9,9,2866,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
982,40770,2019,9,10,3108,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
983,40770,2019,9,11,2956,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
984,40770,2019,9,12,3020,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
985,40770,2019,9,13,4087,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
986,40770,2019,9,14,2450,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
987,40770,2019,9,15,2283,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
988,40770,2019,9,16,3099,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
989,40770,2019,9,17,3293,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
990,40770,2019,9,18,3338,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
991,40770,2019,9,19,3156,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
992,40770,2019,9,20,3732,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
993,40770,2019,9,21,2697,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
994,40770,2019,9,22,2087,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
995,40770,2019,9,23,3562,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
996,40770,2019,9,24,3087,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
997,40770,2019,9,25,3219,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
998,40770,2019,9,26,2965,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
999,40770,2019,9,27,4047,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1000,40770,2019,9,28,3278,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1001,40770,2019,9,29,2544,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1002,40770,2019,9,30,3170,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1003,40770,2019,10,1,3064,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1004,40770,2019,10,2,3022,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1005,40770,2019,10,3,3070,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1006,40770,2019,10,4,3064,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1007,40770,2019,10,5,2650,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1008,40770,2019,10,6,1642,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1009,40770,2019,10,7,3009,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1010,40770,2019,10,8,2975,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1011,40770,2019,10,9,2945,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1012,40770,2019,10,10,3009,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1013,40770,2019,10,11,2986,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1014,40770,2019,10,12,2743,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1015,40770,2019,10,13,2516,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1016,40770,2019,10,14,2655,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1017,40770,2019,10,15,2982,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1018,40770,2019,10,16,3057,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1019,40770,2019,10,17,3027,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1020,40770,2019,10,18,3618,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1021,40770,2019,10,19,2905,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1022,40770,2019,10,20,2000,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1023,40770,2019,10,21,2885,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1024,40770,2019,10,22,3299,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1025,40770,2019,10,23,3146,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1026,40770,2019,10,24,2917,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1027,40770,2019,10,25,3252,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1028,40770,2019,10,26,2418,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1029,40770,2019,10,27,1779,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1030,40770,2019,10,28,2844,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1031,40770,2019,10,29,2813,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1032,40770,2019,10,30,2811,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1033,40770,2019,10,31,2757,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1034,40770,2019,11,1,3622,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1035,40770,2019,11,2,2942,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1036,40770,2019,11,3,1840,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1037,40770,2019,11,4,2884,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1038,40770,2019,11,5,2998,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1039,40770,2019,11,6,2994,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1040,40770,2019,11,7,2977,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1041,40770,2019,11,8,3589,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1042,40770,2019,11,9,2400,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1043,40770,2019,11,10,1826,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1044,40770,2019,11,11,2621,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1045,40770,2019,11,12,2968,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1046,40770,2019,11,13,2826,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1047,40770,2019,11,14,3146,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1048,40770,2019,11,15,3458,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1049,40770,2019,11,16,2858,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1050,40770,2019,11,17,1834,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1051,40770,2019,11,18,2963,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1052,40770,2019,11,19,2979,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1053,40770,2019,11,20,2883,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1054,40770,2019,11,21,3336,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1055,40770,2019,11,22,3251,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1056,40770,2019,11,23,2564,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1057,40770,2019,11,24,1959,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1058,40770,2019,11,25,2808,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1059,40770,2019,11,26,2901,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1060,40770,2019,11,27,2723,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1061,40770,2019,11,28,1017,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1062,40770,2019,11,29,2007,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1063,40770,2019,11,30,2183,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1064,40770,2019,12,1,1708,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1065,40770,2019,12,2,2743,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1066,40770,2019,12,3,2904,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1067,40770,2019,12,4,3060,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1068,40770,2019,12,5,2870,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1069,40770,2019,12,6,3725,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1070,40770,2019,12,7,2232,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1071,40770,2019,12,8,1621,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1072,40770,2019,12,9,2687,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1073,40770,2019,12,10,2878,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1074,40770,2019,12,11,3305,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1075,40770,2019,12,12,3704,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1076,40770,2019,12,13,3415,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1077,40770,2019,12,14,2026,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1078,40770,2019,12,15,1160,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1079,40770,2019,12,16,2490,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1080,40770,2019,12,17,2726,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1081,40770,2019,12,18,2484,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1082,40770,2019,12,19,2581,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1083,40770,2019,12,20,2609,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1084,40770,2019,12,21,2144,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1085,40770,2019,12,22,1588,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1086,40770,2019,12,23,2047,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1087,40770,2019,12,24,1485,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1088,40770,2019,12,25,747,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1089,40770,2019,12,26,1620,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1090,40770,2019,12,27,1981,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1091,40770,2019,12,28,1805,Saturday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1092,40770,2019,12,29,1438,Sunday/Holiday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1093,40770,2019,12,30,2017,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1094,40770,2019,12,31,2712,Weekday,Lawrence,"41.969139, -87.658493",41.969139, -87.658493
1095,40120,2019,1,1,754,Sunday/Holiday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1096,40120,2019,1,2,2166,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1097,40120,2019,1,3,2416,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1098,40120,2019,1,4,2554,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1099,40120,2019,1,5,1328,Saturday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1100,40120,2019,1,6,950,Sunday/Holiday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1101,40120,2019,1,7,2641,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1102,40120,2019,1,8,2822,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1103,40120,2019,1,9,2727,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1104,40120,2019,1,10,2777,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1105,40120,2019,1,11,2716,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1106,40120,2019,1,12,1106,Saturday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1107,40120,2019,1,13,774,Sunday/Holiday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1108,40120,2019,1,14,2925,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1109,40120,2019,1,15,3064,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1110,40120,2019,1,16,3102,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1111,40120,2019,1,17,3167,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1112,40120,2019,1,18,2810,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1113,40120,2019,1,19,1054,Saturday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1114,40120,2019,1,20,773,Sunday/Holiday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1115,40120,2019,1,21,1538,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1116,40120,2019,1,22,2950,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1117,40120,2019,1,23,2979,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1118,40120,2019,1,24,2980,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1119,40120,2019,1,25,2228,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1120,40120,2019,1,26,1019,Saturday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1121,40120,2019,1,27,706,Sunday/Holiday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1122,40120,2019,1,28,2672,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1123,40120,2019,1,29,2351,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1124,40120,2019,1,30,356,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1125,40120,2019,1,31,875,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1126,40120,2019,2,1,2443,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1127,40120,2019,2,2,1183,Saturday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1128,40120,2019,2,3,775,Sunday/Holiday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1129,40120,2019,2,4,2953,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1130,40120,2019,2,5,3071,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1131,40120,2019,2,6,3050,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1132,40120,2019,2,7,3057,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1133,40120,2019,2,8,2567,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1134,40120,2019,2,9,1188,Saturday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1135,40120,2019,2,10,835,Sunday/Holiday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1136,40120,2019,2,11,2924,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1137,40120,2019,2,12,2905,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1138,40120,2019,2,13,3006,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1139,40120,2019,2,14,3191,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1140,40120,2019,2,15,2783,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1141,40120,2019,2,16,1231,Saturday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1142,40120,2019,2,17,803,Sunday/Holiday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1143,40120,2019,2,18,1902,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1144,40120,2019,2,19,3091,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1145,40120,2019,2,20,3014,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1146,40120,2019,2,21,3169,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
1147,40120,2019,2,22,2926,Weekday,35th/Archer,"41.829353, -87.680622",41.829353, -87.680622
